CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
12507,MR.,IAN,BELL,9/26/1962,M,M,ian81@adventure-works.com,"$30,000 ",1,Partial College,Clerical,Y
12508,MRS.,NICHOLE,ANAND,08-01-1962,M,F,nichole22@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12509,MR.,MARC,FERRIER,2/19/1962,M,M,marc12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12510,MR.,ROBERTO,SANZ,11/20/1962,M,M,roberto18@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12511,MR.,GRANT,CHANDER,3/17/1978,S,M,grant17@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
12512,MRS.,CAROLYN,GOMEZ,5/22/1978,M,F,carolyn23@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
12513,MR.,AUSTIN,THOMPSON,3/20/1978,S,M,austin31@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y
12514,MS.,LACEY,BECKER,12-09-1977,S,F,lacey9@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12515,MS.,SHELBY,BAILEY,06-03-1977,S,F,shelby16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
12516,MS.,SHAWNA,CHANDER,5/27/1977,S,F,shawna16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12517,,ALEXA,WATSON,8/25/1977,S,NA,alexa0@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12518,MS.,JACQUELYN,DOMINGUEZ,9/27/1977,S,F,jacquelyn13@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12519,MR.,CASEY,GUTIERREZ,12/17/1977,S,M,casey34@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12520,MR.,SETH,JACKSON,11/25/1976,S,M,seth12@adventure-works.com,"$20,000 ",0,High School,Manual,N
12521,MS.,MEREDITH,DOMINGUEZ,01-12-1975,S,F,meredith36@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
12522,MS.,BRANDY,SANCHEZ,09-07-1976,S,F,brandy16@adventure-works.com,"$20,000 ",0,High School,Manual,N
12523,MR.,STEVE,WAGNER,12-03-1976,S,M,steve5@adventure-works.com,"$20,000 ",0,High School,Manual,N
12524,MS.,KATE,SHAN,1/24/1975,S,F,kate8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
12525,MRS.,CHELSEA,RODRIGUEZ,4/28/1975,M,F,chelsea21@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12526,MRS.,MICHELE,SUAREZ,5/19/1975,M,F,michele53@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12527,MR.,JOSÉ,RODRIGUEZ,11/24/1959,M,M,josé81@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
12528,MR.,DEVIN,WILSON,03-02-1959,S,M,devin5@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
12529,MR.,ISAIAH,ALLEN,10-11-1959,M,M,isaiah41@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
12530,MRS.,ISABEL,COLEMAN,5/26/1972,S,F,isabel6@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y
12532,MR.,JOSE,CARTER,03-09-1973,M,M,jose46@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
12533,MR.,LUIS,WASHINGTON,11-07-1940,M,M,luis12@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,Y
12534,MRS.,KATIE,SHAN,6/15/1962,M,F,katie13@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
12535,MR.,CLIFFORD,KAPOOR,2/18/1962,S,M,clifford1@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
12536,MR.,JAVIER,DOMINGUEZ,6/17/1961,M,M,javier7@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
12537,MR.,TERRENCE,LUO,3/18/1961,M,M,terrence6@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
12538,MRS.,PAULA,BLANCO,8/21/1961,M,F,paula18@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
12539,MR.,MARC,DOMINGUEZ,5/26/1935,S,M,marc16@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
12540,MR.,LEVI,SARA,09-06-1936,M,M,levi9@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
12541,MR.,JONATHAN,ZHANG,10-04-1962,M,M,jonathan23@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12542,MR.,PRESTON,PATEL,6/27/1962,M,M,preston3@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12543,MR.,RUBEN,ALVAREZ,1/20/1958,M,M,ruben28@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
12544,MR.,BRUCE,JORDAN,3/27/1958,M,M,bruce1@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
12545,MR.,MARC,RUIZ,03-04-1957,M,M,marc5@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
12546,MR.,CLARENCE,ANDERSEN,11/16/1956,S,M,clarence28@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12547,MR.,BRADLEY,NARA,10/28/1956,M,M,bradley19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12548,MRS.,ALEXANDRA,COLLINS,02-07-1955,S,F,alexandra46@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12549,MRS.,DONNA,XIE,02-07-1955,S,F,donna3@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12550,MR.,AUSTIN,DIAZ,10-03-1954,M,M,austin18@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12551,MR.,JULIO,RAMOS,12-03-1937,M,M,julio18@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12552,MR.,BRUCE,TORRES,09-12-1938,M,M,bruce33@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12553,MRS.,TONI,FERNANDEZ,9/23/1938,M,F,toni16@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12554,MR.,BARRY,RODRIGUEZ,03-02-1938,M,M,barry19@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
12555,MR.,EDGAR,MALHOTRA,02-02-1939,M,M,edgar5@adventure-works.com,"$10,000 ",2,Bachelors,Clerical,Y
12556,MR.,MANUEL,KAPOOR,08-12-1939,M,M,manuel1@adventure-works.com,"$10,000 ",2,Bachelors,Clerical,Y
12557,MR.,PHILLIP,LOPEZ,6/24/1940,M,M,phillip18@adventure-works.com,"$10,000 ",2,Bachelors,Clerical,Y
12558,MRS.,AMANDA,EVANS,09-07-1940,M,F,amanda44@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12559,MR.,EMMANUEL,LOPEZ,11-01-1940,M,M,emmanuel15@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12560,MRS.,MANDY,GAO,01-01-1940,M,F,mandy16@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
12561,MRS.,TRISHA,LIN,7/19/1941,S,F,trisha2@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12562,MRS.,KRISTINA,CHANDRA,12-11-1941,M,F,kristina2@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12563,MR.,ALEJANDRO,LIN,04-11-1941,M,M,alejandro10@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12564,MR.,MARSHALL,YANG,03-09-1941,M,M,marshall4@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12565,MRS.,KENDRA,GUTIERREZ,07-03-1942,M,F,kendra11@adventure-works.com,"$10,000 ",3,Partial College,Manual,Y
12566,MR.,OMAR,YANG,05-03-1942,M,M,omar5@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12567,MRS.,CARMEN,ARTHUR,2/18/1942,M,F,carmen9@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12568,MRS.,STACEY,YE,6/16/1942,M,F,stacey10@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12569,MRS.,KRISTIN,RAI,3/19/1942,M,F,kristin16@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y
12570,MR.,CASEY,MUNOZ,5/16/1980,S,M,casey31@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12571,MS.,JENNIFER,GREEN,5/19/1980,M,F,jennifer17@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12572,MS.,ALISHA,CHANDER,5/27/1980,S,F,alisha40@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12573,MR.,GRANT,RAI,2/23/1980,S,M,grant19@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12574,MR.,DEREK,RAJE,02-11-1980,S,M,derek12@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12575,MS.,JACLYN,SHEN,09-12-1979,S,F,jaclyn25@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12576,MR.,WALTER,DOMINGUEZ,3/14/1979,S,M,walter6@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12577,MR.,FRANCIS,SANZ,8/20/1979,S,M,francis18@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
12578,MR.,GAVIN,PERRY,2/28/1980,S,M,gavin7@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12579,MS.,LYDIA,SANCHEZ,09-10-1978,S,F,lydia18@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
12580,MR.,CEDRIC,SHE,09-08-1978,S,M,cedric23@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
12581,MS.,KRISTINA,FERNANDEZ,03-11-1978,S,F,kristina16@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12582,MS.,CARMEN,SARA,3/25/1977,S,F,carmen13@adventure-works.com,"$10,000 ",0,High School,Manual,N
12583,MR.,TYRONE,ORTEGA,08-07-1976,S,M,tyrone21@adventure-works.com,"$10,000 ",1,High School,Manual,N
12584,MRS.,BRITTNEY,MA,07-04-1976,S,F,brittney14@adventure-works.com,"$10,000 ",1,High School,Manual,N
12585,MR.,IAN,MARTINEZ,6/24/1979,M,M,ian15@adventure-works.com,"$10,000 ",1,High School,Manual,Y
12586,MRS.,KELLIE,HERNANDEZ,4/24/1979,S,F,kellie4@adventure-works.com,"$10,000 ",1,High School,Manual,N
12587,MR.,DANNY,TRAVERS,8/20/1978,S,M,danny13@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
12588,MRS.,TRACY,CHANDE,7/25/1977,S,F,tracy14@adventure-works.com,"$10,000 ",1,High School,Manual,N
12589,MR.,RUBEN,RODRIGUEZ,5/17/1977,M,M,ruben20@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
12590,MR.,MARIO,CHANDER,5/27/1943,S,M,mario14@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12592,MRS.,AMY,LI,7/20/1961,M,F,amy11@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12593,MR.,BENJAMIN,ZHANG,05-03-1961,S,M,benjamin25@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12594,MRS.,SANDRA,GAO,2/16/1961,M,F,sandra22@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12595,MR.,MATHEW,BLANCO,6/19/1961,S,M,mathew11@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
12596,MR.,ARMANDO,ROMERO,1/14/1961,M,M,armando9@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
12597,MR.,FRANKLIN,ZHANG,06-02-1960,M,M,franklin0@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
12598,MRS.,ALEXANDRA,BRYANT,02-02-1960,M,F,alexandra39@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
12599,MRS.,JILLIAN,FERNANDEZ,12-11-1959,M,F,jillian16@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
12600,MR.,LARRY,ROMERO,04-03-1958,M,M,larry11@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
12601,MR.,RANDY,ZHANG,8/13/1960,M,M,randy2@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
12602,MR.,FRANCISCO,SRINI,10/26/1960,M,M,francisco9@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
12603,MR.,COLE,REED,2/19/1960,S,M,cole21@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
12604,MR.,NATHAN,LEE,3/18/1960,M,M,nathan58@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
12605,MRS.,CAROL,COOPER,08-06-1960,M,F,carol26@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
12606,MR.,ARTHUR,VAN,4/20/1960,M,M,arthur6@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y
12607,MRS.,TAMARA,ZHU,9/22/1960,M,F,tamara3@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y
12608,MR.,BRETT,SANCHEZ,11-09-1959,M,M,brett20@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12609,MS.,LINDA,CARLSON,9/20/1959,M,F,linda33@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12610,MRS.,WENDY,GUTIERREZ,09-06-1958,M,F,wendy10@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12611,MR.,MANUEL,SARA,04-11-1970,S,M,manuel9@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
12612,MR.,SHANNON,TORRES,06-06-1969,S,M,shannon33@adventure-works.com,"$10,000 ",2,High School,Manual,Y
12613,MR.,JOEL,PRASAD,09-03-1970,M,M,joel8@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12614,MR.,LANCE,GILL,6/14/1970,S,M,lance13@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12615,MR.,NATHAN,HILL,2/20/1969,S,M,nathan42@adventure-works.com,"$10,000 ",2,High School,Manual,Y
12616,MS.,KELSEY,TANG,10-12-1969,S,F,kelsey3@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
12617,MR.,JAKE,MA,10-05-1969,M,M,jake14@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
12618,MS.,DAWN,LAL,6/23/1969,M,F,dawn32@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12619,MS.,PRISCILLA,RAI,08-07-1969,M,F,priscilla16@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
12620,MR.,MAURICE,LAL,4/17/1969,M,M,maurice9@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
12621,MR.,BARRY,MARTINEZ,12-12-1969,M,M,barry18@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
12622,MR.,MICHEAL,RUBIO,04-10-1969,M,M,micheal17@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
12623,MR.,JESSE,SANCHEZ,7/18/1952,M,M,jesse18@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
12624,MRS.,JAMIE,XU,10-02-1952,M,F,jamie15@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
12625,MRS.,CARLY,ANDERSEN,6/26/1952,M,F,carly12@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
12626,MRS.,CASSIE,LAL,05-03-1951,M,F,cassie7@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
12627,MRS.,LEAH,ZHENG,01-04-1968,S,F,leah15@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
12628,MR.,ARTURO,MA,11-04-1968,M,M,arturo17@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
12629,MR.,RUSSELL,NARA,12/26/1968,S,M,russell19@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
12630,MR.,KEVIN,SIMMONS,9/22/1954,M,M,kevin18@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
12631,MR.,CLARENCE,GAO,5/17/1944,S,M,clarence8@adventure-works.com,"$70,000 ",5,High School,Professional,Y
12632,MRS.,BONNIE,NATH,8/18/1944,M,F,bonnie24@adventure-works.com,"$80,000 ",5,Bachelors,Management,Y
12633,MR.,SHANNON,SUAREZ,02-09-1945,M,M,shannon39@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y
12634,MR.,DERRICK,RUIZ,9/13/1945,M,M,derrick2@adventure-works.com,"$120,000 ",4,Bachelors,Management,Y
12635,MR.,BRAD,BECK,9/25/1946,S,M,brad21@adventure-works.com,"$80,000 ",5,Partial College,Professional,N
12636,MRS.,TAMER,SALAH,08-03-1946,M,F,tamer0@adventure-works.com,"$100,000 ",2,Bachelors,Management,Y
12637,MR.,LEONARD,NATH,03-02-1946,M,M,leonard20@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
12638,MR.,SEBASTIAN,BROOKS,01-03-1954,M,M,sebastian2@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
12639,MR.,RUBEN,LOPEZ,07-12-1953,S,M,ruben18@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
12640,MR.,ANGEL,RICHARDSON,11/22/1953,M,M,angel9@adventure-works.com,"$90,000 ",3,Partial College,Professional,Y
12641,MR.,WILLIE,RAJE,03-05-1954,M,M,willie33@adventure-works.com,"$100,000 ",3,High School,Professional,Y
12642,MR.,JIMMY,CARLSON,4/13/1954,M,M,jimmy22@adventure-works.com,"$100,000 ",3,High School,Professional,Y
12643,MRS.,KRISTINA,PEREZ,7/24/1953,M,F,kristina20@adventure-works.com,"$120,000 ",3,Bachelors,Management,Y
12644,MRS.,RACHEL,REED,06-03-1953,M,F,rachel31@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
12645,MS.,AUDREY,RUIZ,05-07-1953,M,F,audrey3@adventure-works.com,"$170,000 ",0,Bachelors,Management,Y
12646,MR.,KENNETH,XU,07-11-1952,S,M,kenneth5@adventure-works.com,"$90,000 ",4,High School,Professional,Y
12647,MRS.,COLLEEN,ANAND,9/26/1952,M,F,colleen45@adventure-works.com,"$170,000 ",4,Partial College,Professional,Y
12648,MRS.,LORI,DOMINGUEZ,03-10-1952,M,F,lori14@adventure-works.com,"$170,000 ",4,Partial College,Professional,Y
12649,MR.,OMAR,GOEL,12-10-1951,M,M,omar40@adventure-works.com,"$80,000 ",4,High School,Professional,Y
12650,MR.,AARON,WRIGHT,03-06-1950,M,M,aaron52@adventure-works.com,"$90,000 ",4,High School,Management,Y
12651,MR.,MARTIN,MALHOTRA,6/16/1950,S,M,martin10@adventure-works.com,"$90,000 ",4,High School,Management,Y
12652,MRS.,CAROLYN,MARTIN,08-09-1950,M,F,carolyn22@adventure-works.com,"$130,000 ",4,High School,Management,Y
12653,MRS.,NICHOLE,ANDERSEN,1/25/1950,M,F,nichole13@adventure-works.com,"$150,000 ",4,Bachelors,Management,Y
12654,MRS.,BRIANA,GILL,11/27/1950,M,F,briana13@adventure-works.com,"$160,000 ",2,Partial College,Management,N
12655,MR.,LARRY,VAZQUEZ,2/20/1949,M,M,larry17@adventure-works.com,"$80,000 ",5,High School,Management,Y
12656,MR.,BLAKE,ROBERTS,09-05-1949,M,M,blake40@adventure-works.com,"$90,000 ",4,High School,Management,Y
12657,MRS.,AUDREY,BLANCO,06-06-1949,M,F,audrey17@adventure-works.com,"$110,000 ",4,High School,Management,Y
12658,MS.,JOY,GOMEZ,01-11-1949,M,F,joy2@adventure-works.com,"$170,000 ",0,High School,Management,Y
12659,MR.,DAMIEN,CHANDE,3/17/1948,M,M,damien31@adventure-works.com,"$80,000 ",5,High School,Management,Y
12660,MRS.,TONI,SANCHEZ,10/19/1947,M,F,toni21@adventure-works.com,"$80,000 ",5,Partial High School,Skilled Manual,Y
12661,MRS.,DEBORAH,PAL,8/22/1947,M,F,deborah16@adventure-works.com,"$80,000 ",5,Partial High School,Skilled Manual,Y
12662,MR.,JESSIE,HUANG,5/25/1947,M,M,jessie11@adventure-works.com,"$90,000 ",5,Partial High School,Skilled Manual,N
12663,MRS.,MORGAN,ADAMS,6/24/1947,M,F,morgan12@adventure-works.com,"$90,000 ",5,Partial High School,Skilled Manual,Y
12664,MRS.,KRISTA,GILL,01-03-1947,M,F,krista13@adventure-works.com,"$130,000 ",5,Partial College,Professional,Y
12665,MS.,JOY,SUAREZ,10-05-1975,M,F,joy18@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
12666,MR.,JESSIE,ZHU,8/20/1975,S,M,jessie18@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
12667,MS.,MARIA,WOOD,11/22/1976,M,F,maria25@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
12668,MS.,MELISSA,PATTERSON,4/26/1976,S,F,melissa5@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
12669,MR.,IRVING,SCHMIDT,03-04-1976,S,M,irving0@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
12670,MS.,SARAH,MARTINEZ,7/21/1975,S,F,sarah19@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
12671,MR.,ALAN,HUANG,02-11-1974,S,M,alan10@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
12672,MR.,CARSON,BUTLER,11-07-1975,S,M,carson13@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
12673,MR.,COLIN,STONE,8/28/1975,M,M,colin25@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
12674,MR.,JIMMY,TRAVERS,7/27/1975,M,M,jimmy15@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12675,MS.,HOLLY,FERNANDEZ,10-05-1973,S,F,holly15@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
12676,MS.,MICHELE,MADAN,6/28/1974,S,F,michele63@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12677,MR.,CEDRIC,LIU,11-05-1974,M,M,cedric4@adventure-works.com,"$100,000 ",0,High School,Management,Y
12678,MRS.,DANA,SERRANO,10-10-1974,S,F,dana9@adventure-works.com,"$130,000 ",4,High School,Management,Y
12679,MS.,STACY,GILL,11-10-1973,M,F,stacy14@adventure-works.com,"$100,000 ",0,High School,Management,N
12680,MR.,GEORGE,SANCHEZ,07-02-1972,S,M,george27@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
12681,MS.,CHRISTY,CHOW,03-08-1972,S,F,christy2@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
12682,MS.,KARI,SUBRAM,6/14/1973,M,F,kari13@adventure-works.com,"$100,000 ",0,High School,Management,N
12683,MRS.,LAURA,ZHOU,02-01-1973,S,F,laura15@adventure-works.com,"$120,000 ",5,Partial High School,Professional,Y
12684,MR.,SHAUN,SHEN,5/23/1973,M,M,shaun4@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
12685,MS.,JACLYN,XU,3/22/1972,M,F,jaclyn28@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12686,MS.,TRISHA,ZHOU,10/18/1972,S,F,trisha3@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12687,MR.,MARSHALL,LI,4/20/1972,S,M,marshall2@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
12688,MS.,STACY,NAVARRO,08-04-1972,S,F,stacy10@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12689,MS.,TAMARA,PAL,10-05-1972,S,F,tamara23@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
12690,MR.,ROGER,ZHANG,09-12-1972,M,M,roger5@adventure-works.com,"$100,000 ",0,High School,Management,Y
12691,MR.,RAFAEL,ANDERSEN,02-09-1972,M,M,rafael37@adventure-works.com,"$100,000 ",0,High School,Management,Y
12692,MR.,GLENN,LU,7/26/1971,S,M,glenn12@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
12693,MS.,RUTH,GONZALEZ,01-09-1971,M,F,ruth22@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
12694,MR.,JAY,ARTHUR,01-11-1972,S,M,jay13@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
12695,MS.,KARI,RUIZ,02-02-1971,M,F,kari23@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12696,MS.,STACEY,HU,3/17/1971,M,F,stacey21@adventure-works.com,"$100,000 ",0,High School,Management,Y
12697,MS.,BRENDA,STONE,6/24/1970,S,F,brenda12@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
12698,MR.,MOHAMED,PAL,5/14/1970,M,M,mohamed2@adventure-works.com,"$110,000 ",0,High School,Management,Y
12699,MS.,AMY,CHOW,3/18/1970,M,F,amy10@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
12700,MS.,MINDY,KUMAR,3/20/1971,M,F,mindy12@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
12701,MR.,GARY,GUTIERREZ,10/18/1971,M,M,gary22@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
12702,MS.,YOLANDA,SHAN,09-07-1971,M,F,yolanda9@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
12703,MS.,RENEE,SUAREZ,6/20/1971,M,F,renee17@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
12704,MS.,BARBARA,NARA,4/16/1971,M,F,barbara45@adventure-works.com,"$120,000 ",0,Partial High School,Management,Y
12705,MR.,ANDRE,GARCIA,08-10-1969,M,M,andre15@adventure-works.com,"$150,000 ",0,Bachelors,Management,Y
12706,MR.,LOUIS,LIANG,1/13/1969,M,M,louis11@adventure-works.com,"$160,000 ",0,Bachelors,Management,Y
12707,MR.,IAN,LEWIS,9/28/1941,M,M,ian19@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,Y
12708,MRS.,BONNIE,PAL,4/25/1941,M,F,bonnie18@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
12709,MR.,IAN,RODRIGUEZ,1/14/1941,M,M,ian18@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
12710,MR.,DALTON,EVANS,6/19/1941,S,M,dalton43@adventure-works.com,"$170,000 ",2,Graduate Degree,Management,N
12711,MS.,HEATHER,ZHENG,4/20/1973,S,F,heather18@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12712,MR.,ARTHUR,ROMERO,8/17/1973,S,M,arthur33@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12713,MS.,DEBORAH,XIE,06-09-1973,S,F,deborah7@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12714,MS.,COLLEEN,LU,7/17/1973,S,F,colleen11@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12715,MR.,EDDIE,GILL,7/18/1963,M,M,eddie14@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
12716,MR.,DALE,SHEN,3/16/1974,S,M,dale2@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
12717,MS.,HANNAH,WOOD,06-07-1974,M,F,hannah25@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
